source,target,ak,bk,ck,xpos,value
Delvis løst/videreformidlet til Arbeid og ytelser,Telefon satt til kompetansekø,Personbruker,Sosiale tjenester,Delvis løst/videreformidlet til Arbeid og ytelser,NA,6
Delvis løst/videreformidlet til Arbeid og ytelser,Telefon satt til kompetansekø,Personbruker,Uføretrygd,Delvis løst/videreformidlet til Arbeid og ytelser,NA,2
Delvis løst/videreformidlet til Arbeid og ytelser,Telefon satt til kompetansekø,Sperret person,Arbeid og helse,Delvis løst/videreformidlet til Arbeid og ytelser,NA,1
Delvis løst/videreformidlet til Arbeid og ytelser,Telefon satt til kompetansekø,Tiltaksarrangør,Arbeidsgiver 1+4,Delvis løst/videreformidlet til Arbeid og ytelser,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Sendt oppgave,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV Fylkesledd,NA,5
Delvis løst/videreformidlet til NAV Fylkesledd,Sendt oppgave,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Sendt oppgave,Lege eller behandler,Lege og behandler,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Sendt oppgave,Personbruker,Arbeid og helse,Delvis løst/videreformidlet til NAV Fylkesledd,NA,7
Delvis løst/videreformidlet til NAV Fylkesledd,Sendt oppgave,Personbruker,Familie,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Sendt oppgave,Tiltaksarrangør,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Telefon satt over til saksbehandler/person,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Telefon satt over til saksbehandler/person,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Telefon satt over til saksbehandler/person,Personbruker,Arbeid og helse,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Telefon satt over til saksbehandler/person,Tiltaksarrangør,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Telefon satt over til saksbehandler/person,Tiltaksarrangør,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Telefon satt til kompetansekø,Lege eller behandler,Lege og behandler,Delvis løst/videreformidlet til NAV Fylkesledd,NA,2
Delvis løst/videreformidlet til NAV Fylkesledd,Telefon satt til kompetansekø,NAV-kontoret,Teknisk brukerstøtte,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Telefon satt til kompetansekø,Øvrige samhandlere,Annet,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV Fylkesledd,Telefon satt til kompetansekø,Personbruker,Arbeid og helse,Delvis løst/videreformidlet til NAV Fylkesledd,NA,4
Delvis løst/videreformidlet til NAV Fylkesledd,Telefon satt til kompetansekø,Personbruker,Familie,Delvis løst/videreformidlet til NAV Fylkesledd,NA,1
Delvis løst/videreformidlet til NAV-kontor,Personlig oppmøte på NAV-kontoret,Andre i NAV,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Personlig oppmøte på NAV-kontoret,Øvrige samhandlere,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Personlig oppmøte på NAV-kontoret,Personbruker,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Personlig oppmøte på NAV-kontoret,Personbruker,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,35
Delvis løst/videreformidlet til NAV-kontor,Personlig oppmøte på NAV-kontoret,Personbruker,Beskjed til NAV - Arbeid,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Personlig oppmøte på NAV-kontoret,Personbruker,Familie,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Personlig oppmøte på NAV-kontoret,Personbruker,Pensjon,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Personlig oppmøte på NAV-kontoret,Personbruker,Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,17
Delvis løst/videreformidlet til NAV-kontor,Personlig oppmøte på NAV-kontoret,Personbruker,Teknisk brukerstøtte,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Andre,Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Lege eller behandler,Lege og behandler,Delvis løst/videreformidlet til NAV-kontor,NA,3
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Øvrige samhandlere,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Øvrige samhandlere,Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,"Pårørende, verge, fullmakt",Annet,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,"Pårørende, verge, fullmakt",Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Personbruker,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Personbruker,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,30
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Personbruker,Beskjed til NAV - Arbeid,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Personbruker,Familie,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Personbruker,Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,53
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Personbruker,Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Tiltaksarrangør,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Ringt opp 2. linje og videreformidlet svar,Tiltaksarrangør,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Andre,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,7
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Andre,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,5
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Andre,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Andre,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Andre,Lege og behandler,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Andre,Pensjon,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Andre,Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,30
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Andre i NAV,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Andre i NAV,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Arbeidsgiver,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Arbeidsgiver,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,5
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,NA,57
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,NA,194
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Arbeidsgiver,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,NA,47
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Arbeidsgiver,Beskjed til NAV - Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Arbeidsgiver,Internasjonalt,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Lege eller behandler,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,7
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Lege eller behandler,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Lege eller behandler,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,NA,4
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Lege eller behandler,Lege og behandler,Delvis løst/videreformidlet til NAV-kontor,NA,330
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Lege eller behandler,Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,13
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,NAV-kontoret,Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Øvrige samhandlere,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,3
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Øvrige samhandlere,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,9
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Øvrige samhandlere,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Øvrige samhandlere,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,NA,6
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Øvrige samhandlere,Lege og behandler,Delvis løst/videreformidlet til NAV-kontor,NA,46
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Øvrige samhandlere,Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,46
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Øvrige samhandlere,Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,"Pårørende, verge, fullmakt",Annet,Delvis løst/videreformidlet til NAV-kontor,NA,25
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,"Pårørende, verge, fullmakt",Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,164
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,"Pårørende, verge, fullmakt",Beskjed til NAV - Arbeid,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,"Pårørende, verge, fullmakt",Familie,Delvis løst/videreformidlet til NAV-kontor,NA,5
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,"Pårørende, verge, fullmakt",Internasjonalt,Delvis løst/videreformidlet til NAV-kontor,NA,3
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,"Pårørende, verge, fullmakt",Lege og behandler,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,"Pårørende, verge, fullmakt",Pensjon,Delvis løst/videreformidlet til NAV-kontor,NA,6
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,"Pårørende, verge, fullmakt",Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,113
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,"Pårørende, verge, fullmakt",Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,NA,4
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,314
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,3412
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Beskjed til NAV - Arbeid,Delvis løst/videreformidlet til NAV-kontor,NA,1047
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Beskjed til NAV - Familie,Delvis løst/videreformidlet til NAV-kontor,NA,8
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Beskjed til NAV - Ort. hjelpemidler,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Beskjed til NAV - Pensjon,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Beskjed til NAV - Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,NA,15
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Familie,Delvis løst/videreformidlet til NAV-kontor,NA,92
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Internasjonalt,Delvis løst/videreformidlet til NAV-kontor,NA,13
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Klageinstans,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Pensjon,Delvis løst/videreformidlet til NAV-kontor,NA,8
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Pleiepenger,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,1587
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Teknisk brukerstøtte,Delvis løst/videreformidlet til NAV-kontor,NA,7
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Personbruker,Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,NA,37
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Sperret person,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,3
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Sperret person,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,6
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Sperret person,Beskjed til NAV - Arbeid,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Sperret person,Familie,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Tiltaksarrangør,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Tiltaksarrangør,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,4
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Tiltaksarrangør,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,NA,15
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Tiltaksarrangør,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,NA,10
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Tiltaksarrangør,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,NA,271
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Tiltaksarrangør,Lege og behandler,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Tiltaksarrangør,Pensjon,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Sendt oppgave,Vet ikke,Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Telefon satt over til saksbehandler/person,Andre,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,4
Delvis løst/videreformidlet til NAV-kontor,Telefon satt over til saksbehandler/person,Andre,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Telefon satt over til saksbehandler/person,Andre,Sosiale tjenester,Delvis løst/videreformidlet til NAV-kontor,NA,8
Delvis løst/videreformidlet til NAV-kontor,Telefon satt over til saksbehandler/person,Andre i NAV,Annet,Delvis løst/videreformidlet til NAV-kontor,NA,1
Delvis løst/videreformidlet til NAV-kontor,Telefon satt over til saksbehandler/person,Arbeidsgiver,Arbeid og helse,Delvis løst/videreformidlet til NAV-kontor,NA,2
Delvis løst/videreformidlet til NAV-kontor,Telefon satt over til saksbehandler/person,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet til NAV-kontor,NA,14
Delvis løst/videreformidlet til NAV-kontor,Telefon satt over til saksbehandler/person,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet til NAV-kontor,NA,34
Delvis løst/videreformidlet til NAV-kontor,Telefon satt over til saksbehandler/person,Arbeidsgiver,Arbeidsgiver 3,Delvis løst/videreformidlet til NAV-kontor,NA,20
